sentence_number,word,surprisal_score,target_phrase
208, mechanism,8.729921340942383,no
208, for,0.7208872437477112,no
208, massive,10.020635604858398,no
208, clearing,5.933746337890625,no
208,",",2.626936912536621,no
208, is,1.399951457977295,no
208, associated,9.037483215332031,no
208, with,0.23333343863487244,no
208, seasonal,11.256436347961426,no
208, forest,5.440893173217773,no
208,",",7.790195941925049,no
208, where,4.1370954513549805,no
208, man,6.151003837585449,no
208, must,5.361649990081787,no
208, have,3.4501326084136963,yes
208, first,4.250034809112549,yes
208, made,3.659416437149048,yes
208, his,2.0530173778533936,no
208, mark,3.335042715072632,no
208,.,1.187455177307129,no
208, Modern,7.336658477783203,no
208, human,5.430020332336426,no
208, fossils,8.868020057678223,no
208, 100,11.692480087280273,no
208,000,7.312408924102783,no
208, years,0.2411092072725296,no
208, old,0.4488138258457184,no
208, are,1.53989577293396,no
208, known,3.0474696159362793,no
208, and,4.680415153503418,no
208, humans,7.641361236572266,no
208, were,2.6185574531555176,no
208, widespread,5.792394638061523,no
208, in,1.0790070295333862,no
208, southern,4.12567138671875,no
208, Africa,1.146855115890503,no
208, by,1.8930963277816772,no
208, 50,2.9963362216949463,no
208, 000,1.3852306604385376,no
208, years,0.18083424866199493,no
208, ago,0.0530245378613472,no
208, at,6.613759517669678,no
208, a,2.601515293121338,no
208, time,0.1389348953962326,no
208, when,0.18403466045856476,no
208, Europe,5.940812110900879,no
208, was,0.6154755353927612,no
208, still,1.8008818626403809,no
208, populated,5.120439052581787,no
208, by,0.35803747177124023,no
208, the,3.2431695461273193,no
208, related,9.312469482421875,no
208, Neander,1.1509439945220947,no
208,th,0.15483695268630981,no
208,als,0.0004372832481749356,no
208,.,0.3435433506965637,no
209, it,2.852329969406128,no
209,'s,1.0711830854415894,no
209, new,8.36817741394043,no
209, for,3.158980131149292,no
209, me,1.8826528787612915,no
209,.,1.4646188020706177,no
209, Perhaps,8.515228271484375,no
209, it,1.3913094997406006,no
209,'s,0.482956200838089,no
209, something,3.6502175331115723,no
209, about,2.8393678665161133,no
209, the,1.3013770580291748,no
209, way,2.459545135498047,no
209, I,0.6342668533325195,no
209, live,4.131551265716553,no
209,",",2.0068764686584473,no
209, but,1.295723557472229,no
209, love,9.242390632629395,no
209, has,2.8067164421081543,no
209, n,10.722758293151855,no
209,'t,6.478451251983643,no
209, made,5.000821590423584,no
209, any,2.283034324645996,no
209, mark,7.266890525817871,no
209, before,7.143008708953857,no
209,.,0.7960302829742432,no
209, I,1.658469796180725,no
209,'ve,1.9369529485702515,no
209, had,3.067288398742676,yes
209, sex,5.341248512268066,yes
209, —,7.073375225067139,yes
209, I,2.5059821605682373,no
209,'m,2.3731353282928467,no
209, not,1.1727508306503296,no
209, some,6.836148738861084,no
209, kind,2.3394978046417236,no
209, of,0.004324845504015684,no
209, cel,6.27714729309082,no
209,ib,0.0005776405450887978,no
209,ate,0.008407791145145893,no
209, —,2.4594779014587402,no
209, but,0.31263187527656555,no
209, sex,4.766697883605957,no
209, is,1.8893553018569946,no
209, n,8.625313758850098,no
209,'t,0.046236008405685425,no
209, love,3.4026613235473633,no
209,",",2.4741733074188232,no
209, is,3.7738327980041504,no
209, it,0.714532732963562,no
209,?,0.4028756320476532,no
210, has,3.8494348526000977,no
210, given,6.398838996887207,no
210, us,1.7282487154006958,no
210, all,4.244125843048096,no
210, a,1.147397518157959,no
210, lift,6.37212610244751,no
210,.,1.846575140953064,no
210, ’,11.16087532043457,no
210,’,9.071202278137207,no
210, Reid,12.076958656311035,no
210, makes,8.94464111328125,no
210, mark,10.786332130432129,no
210, FOR,11.406065940856934,no
210,MER,6.107493877410889,no
210, Gl,9.770976066589355,no
210,ent,1.3878402709960938,no
210,oran,0.006750279571861029,no
210, and,4.025406837463379,no
210, R,5.801446914672852,no
210,BA,6.501170635223389,no
210,I,7.877274513244629,no
210, school,8.206806182861328,no
210,boy,1.1090587377548218,no
210, Stuart,8.157292366027832,no
210, Reid,1.039387822151184,no
210, is,2.612710952758789,no
210, making,3.8970072269439697,no
210, his,2.1010854244232178,no
210, mark,0.6521655321121216,no
210, on,1.4480093717575073,no
210, the,0.7780594825744629,no
210, American,7.396027565002441,no
210, college,4.416600227355957,no
210, circuit,2.8415000438690186,no
210,.,0.773647129535675,no
211,run,9.028825759887695,no
211,te,5.556013107299805,no
211, nodded,10.830015182495117,no
211,",",1.5729715824127197,no
211, and,2.0067849159240723,no
211, Am,9.001388549804688,no
211,aran,3.7456233501434326,no
211,th,0.011749234981834888,no
211, told,6.364771842956543,no
211, him,1.43968665599823,no
211, of,3.72475004196167,no
211, at,9.718503952026367,no
211, least,0.19888517260551453,no
211, one,0.8273728489875793,no
211, of,2.152409791946411,no
211, her,2.8103413581848145,no
211, ambitions,7.7138261795043945,no
211,:,2.0543220043182373,no
211, she,2.634608030319214,no
211, wished,2.4113245010375977,no
211, to,0.10714264214038849,no
211, be,2.04506778717041,no
211, adopted,6.6661601066589355,no
211, as,3.018965005874634,no
211, candidate,12.982563018798828,no
211, for,0.8540211319923401,no
211, a,3.8346970081329346,no
211, safe,7.84323263168335,no
211, seat,1.41993248462677,no
211,.,1.7523491382598877,no
211, A,4.784916877746582,no
211, party,6.993912220001221,no
211, conference,7.937433242797852,no
211, is,4.632471084594727,no
211, a,3.4332149028778076,no
211, natural,5.60782527923584,no
211, stamp,13.889711380004883,no
211,ing,0.764637291431427,no
211, ground,0.10560021549463272,no
211, for,0.2877384424209595,no
211, those,4.760623931884766,no
211, who,1.350545048713684,no
211, have,2.9848837852478027,no
211, barely,8.39240550994873,no
211, four,9.872766494750977,no
211, days,4.285937786102295,no
211, in,3.3904802799224854,no
211, which,3.196674346923828,no
211, to,0.022921724244952202,no
211, make,2.1147329807281494,yes
211, a,1.2423245906829834,yes
211, mark,3.950511932373047,yes
211,.,1.0239337682724,no
211, Gr,3.5544633865356445,no
211,unte,6.319584369659424,no
211, had,2.8954873085021973,no
211, seized,8.485998153686523,no
211, his,3.75850772857666,no
211, chance,1.035122036933899,no
211,.,1.0108120441436768,no
212,adies,7.618621826171875,no
212, al,10.665108680725098,no
212,;,9.43476676940918,no
212, so,6.607079982757568,no
212, will,6.344138145446777,no
212, have,5.42141056060791,no
212, an,4.617806911468506,no
212, enormous,6.389739036560059,no
212, challenge,7.270478248596191,no
212, in,1.5339634418487549,no
212, trying,3.6957736015319824,no
212, to,0.019916201010346413,no
212, secure,5.481893062591553,no
212, a,1.6489707231521606,no
212, coveted,7.150071144104004,no
212, victory,6.349876880645752,no
212,.,1.9429309368133545,no
212, Water,11.3485746383667,no
212,ford,2.872982978820801,no
212, Area,13.060232162475586,no
212, came,8.982794761657715,no
212, up,2.6046512126922607,no
212, tr,4.740443706512451,no
212,umps,0.008095192722976208,no
212, last,3.0013718605041504,no
212, year,1.382246494293213,no
212, in,2.2857565879821777,no
212, a,2.3489415645599365,no
212, classic,5.51861047744751,no
212, encounter,3.7125461101531982,no
212, with,1.9050716161727905,no
212, Dublin,3.5228798389434814,no
212, Ladies,5.9167890548706055,no
212, but,3.4165430068969727,no
212, Dublin,6.0971550941467285,no
212, are,2.4855260848999023,no
212, poised,6.164362907409668,no
212, this,7.001877784729004,no
212, year,0.45904895663261414,no
212, to,0.19152656197547913,no
212, make,2.274867296218872,yes
212, their,2.7067766189575195,yes
212, mark,1.054763913154602,yes
212,.,1.864830493927002,no
212, All,6.107983112335205,no
212, in,3.90761137008667,no
212, all,0.041448209434747696,no
212,",",0.7274047136306763,no
212, it,1.4661965370178223,no
212, promises,3.2205934524536133,no
212, to,0.02814265340566635,no
212, be,0.013030143454670906,no
212, a,0.49696359038352966,no
212, huge,5.447294235229492,no
212, weekend,2.068821430206299,no
212, with,3.0289182662963867,no
212, a,1.9347840547561646,no
212, happy,9.336149215698242,no
212, hour,4.952681064605713,no
212, and,2.2599408626556396,no
212, disco,8.39620304107666,no
212, et,13.864819526672363,no
212, al,2.12416410446167,no
212,.,1.097261905670166,no
213, regional,9.859848976135254,no
213, shades,13.037090301513672,no
213, of,0.8874216079711914,no
213, red,3.1017870903015137,no
213, brick,10.915854454040527,no
213, and,1.6086291074752808,no
213, yellow,3.847968578338623,no
213, stone,4.575870037078857,no
213, which,6.619253158569336,no
213, once,4.279819488525391,no
213, coloured,6.834210395812988,no
213, the,0.5126453638076782,no
213, city,2.548125743865967,no
213,scape,2.479478359222412,no
213, have,2.090881586074829,no
213, disappeared,3.3899130821228027,no
213,",",1.0948700904846191,no
213, replaced,0.8901165127754211,no
213, by,0.12358506768941879,no
213, the,2.1412806510925293,no
213, grey,3.682765483856201,no
213, mon,4.066555023193359,no
213,ot,0.9612241387367249,no
213,one,1.6817044019699097,no
213, of,0.0747658833861351,no
213, concrete,3.1390902996063232,no
213,.,1.2919209003448486,no
213, On,5.422621726989746,no
213, the,0.715994119644165,no
213, edge,3.7667863368988037,no
213, of,0.011662988923490047,no
213, Sheffield,8.59173583984375,no
213, town,4.413074970245361,no
213, centre,0.04398684203624725,no
213, the,3.111665725708008,no
213, eye,8.102455139160156,no
213, confronts,10.45218563079834,no
213, some,5.799028396606445,no
213, long,6.533480644226074,no
213, walls,6.9818925857543945,no
213, the,8.414545059204102,no
213, colour,2.5807323455810547,no
213, of,0.05513335019350052,no
213, a,3.015329599380493,no
213, storm,7.990943431854248,no
213,",",3.811788558959961,no
213, so,5.955467224121094,no
213, forb,5.04864501953125,no
213,idding,0.003788082394748926,no
213, that,0.9978887438774109,no
213, not,4.655405044555664,no
213, even,0.15702806413173676,no
213, the,0.9694802761077881,no
213, kids,8.114448547363281,no
213, have,3.7443668842315674,yes
213, made,4.9669036865234375,yes
213, their,2.82003116607666,yes
213, mark,5.404998302459717,no
213,.,0.6790738105773926,no
213, This,3.7621922492980957,no
213, is,0.625909149646759,no
213, another,6.427982330322266,no
213, mon,7.567310810089111,no
213,stros,3.0716805458068848,no
213,ity,0.0003887851198669523,no
213, celebrated,11.964127540588379,no
213, as,2.0330564975738525,no
213, a,0.8073220252990723,no
213, brilliant,6.980719566345215,no
213, piece,2.445580005645752,no
213, of,0.002712620422244072,no
213, architectural,3.114407777786255,no
213, engineering,2.4287924766540527,no
213,.,1.2326940298080444,no
214, Ips,11.847333908081055,no
214,wich,0.2561454176902771,no
214, desk,11.513079643249512,no
214, was,2.306649684906006,no
214, where,5.168822765350342,no
214, was,9.284263610839844,no
214, to,5.566647052764893,no
214, spend,4.70629358291626,no
214, her,4.625041484832764,no
214, early,5.0497050285339355,no
214, years,1.5830425024032593,no
214, assisting,9.475448608398438,no
214, in,2.6478283405303955,no
214, the,0.659439742565155,no
214, business,5.423306465148926,no
214, of,1.3084131479263306,no
214, animal,8.417004585266113,no
214, feed,6.633410453796387,no
214,st,6.312620162963867,no
214,uffs,0.0006248190766200423,no
214,.,1.0208991765975952,no
214, After,4.0493903160095215,no
214, her,2.5030553340911865,no
214, first,3.546266555786133,no
214, five,6.256126403808594,no
214, years,0.3700767159461975,no
214, apprentices,8.417133331298828,no
214,hip,0.014961883425712585,no
214, she,1.2713984251022339,no
214, became,2.7930102348327637,no
214, involved,4.980494022369385,no
214, with,1.807565689086914,no
214, transport,8.693623542785645,no
214, and,1.4207234382629395,no
214, it,7.064495086669922,no
214, was,0.2388201206922531,no
214, here,1.2252473831176758,no
214, that,0.48741450905799866,no
214, she,0.2669212818145752,no
214, was,2.7401742935180664,no
214, destined,6.795166969299316,no
214, to,0.23395685851573944,no
214, make,2.800147294998169,yes
214, her,0.40083351731300354,yes
214, mark,0.8531656265258789,yes
214, and,3.8176441192626953,no
214, has,7.2651519775390625,no
214, continued,2.6311564445495605,no
214, to,0.37276220321655273,no
214, do,0.6215004324913025,no
214, so,0.01741534098982811,no
214, for,2.486337661743164,no
214, 37,6.850650310516357,no
214, years,0.025599448010325432,no
214,.,0.3605951964855194,no
214, With,5.464864730834961,no
214, the,2.1217150688171387,no
214, acquisition,5.356395721435547,no
214, of,0.051678869873285294,no
214, in,8.475624084472656,no
214, 1987,5.247162818908691,no
214, inherited,11.758524894714355,no
214, a,4.527992248535156,no
214, fleet,3.9111886024475098,no
214, of,0.021457545459270477,no
214, 12,4.356029987335205,no
214, bulk,9.095358848571777,no
214, malt,10.79371452331543,no
214, delivery,8.371514320373535,no
214, vehicles,1.339641809463501,no
214, —,8.325758934020996,no
214, we,7.327264785766602,no
214, had,3.494792938232422,no
214, transferred,8.555326461791992,no
214, our,2.440066337585449,no
214, own,3.7622733116149902,no
214, fleet,2.8191285133361816,no
214, to,1.191659927368164,no
214, a,2.1438028812408447,no
214, contract,7.191931247711182,no
214, hire,6.701907157897949,no
214, operator,4.554306983947754,no
214, two,6.035974502563477,no
214, years,0.04996279254555702,no
214, earlier,0.9613735675811768,no
214,.,0.5635334253311157,no
215, is,2.397037982940674,no
215, a,2.558204412460327,no
215, paradox,7.916646957397461,no
215, —,5.834725856781006,no
215, but,3.5614871978759766,no
215, it,1.5365487337112427,no
215, is,0.8958365321159363,no
215, also,2.147462844848633,no
215, the,2.221224069595337,no
215, reality,3.303384780883789,no
215,.,1.1342118978500366,no
215, Gr,10.923332214355469,no
215,ann,4.638790607452393,no
215,ies,1.9741418361663818,no
215, make,4.458148002624512,yes
215, their,3.950268268585205,yes
215, mark,5.475338459014893,yes
215, Women,14.933296203613281,no
215, h,10.174105644226074,no
215,uddle,1.3037863969802856,no
215, around,1.8145524263381958,no
215, black,7.775306701660156,no
215,boards,1.6282891035079956,no
215, on,4.225677013397217,no
215, wind,9.80088996887207,no
215,y,0.01650865003466606,no
215, And,11.457559585571289,no
215,ean,3.1682262420654297,no
215, hills,3.0019259452819824,no
215,ides,5.887360095977783,no
215,.,1.9135539531707764,no
216, first,8.622739791870117,no
216, Oxford,13.13492202758789,no
216, P,7.098049163818359,no
216,est,4.689796447753906,no
216, Control,0.4199252128601074,no
216,'s,4.715704441070557,no
216, newest,8.23106861114502,no
216, technician,7.316807270050049,no
216, John,6.468616962432861,no
216, R,4.642862319946289,no
216,il,7.853888034820557,no
216,by,5.631243705749512,no
216, had,5.258333683013916,no
216, only,3.7751100063323975,no
216, been,0.6007049679756165,no
216, with,1.48430335521698,no
216, the,0.10119673609733582,no
216, company,0.28366315364837646,no
216, four,3.8445606231689453,no
216, days,2.466947555541992,no
216, but,3.7637269496917725,no
216, had,2.562242031097412,yes
216, already,0.09844136238098145,yes
216, made,2.9603323936462402,yes
216, his,2.512953758239746,no
216, mark,0.6031017899513245,no
216,.,0.6779653429985046,no
216, He,2.4909777641296387,no
216, attended,7.942929267883301,no
216, the,1.729400634765625,no
216, Health,8.62995719909668,no
216, and,0.8547695279121399,no
216, Safety,0.052758149802684784,no
216, Module,9.764911651611328,no
216, 1,8.072721481323242,no
216, of,4.355655193328857,no
216, the,0.48116785287857056,no
216, Techn,7.370970726013184,no
216,icians,0.4660700559616089,no
216,',1.2254374027252197,no
216, Initial,8.264800071716309,no
216, technical,11.284167289733887,no
216, Course,6.6541900634765625,no
216,.,2.9251108169555664,no
217, it,3.3272197246551514,no
217, was,1.7177585363388062,no
217, Black,8.965898513793945,no
217,pool,5.07990026473999,no
217,'s,1.423688530921936,no
217, turn,0.04741577059030533,no
217, with,5.255779266357422,no
217, tom,13.296542167663574,no
217,my,1.3651301860809326,no
217, guns,4.203632831573486,no
217,",",1.7481799125671387,no
217, silly,10.541669845581055,no
217, string,5.497537612915039,no
217,",",1.1567497253417969,no
217, m,6.427725791931152,no
217,olls,7.938414573669434,no
217, and,0.6273964643478394,no
217, a,3.001213550567627,no
217, bunch,4.883879661560059,no
217, of,0.034230802208185196,no
217, gruesome,10.67250919342041,no
217, gang,6.4764404296875,no
217,sters,1.3708912134170532,no
217,.,0.8495263457298279,no
217, Finally,7.4232892990112305,no
217, this,6.35158109664917,no
217, year,3.643296718597412,no
217, at,5.9070353507995605,no
217, the,0.9558765888214111,no
217, Edinburgh,6.276121139526367,no
217, conference,10.458264350891113,no
217, with,7.11931848526001,no
217, samurai,10.424190521240234,no
217,",",2.0422513484954834,no
217, swords,4.647028923034668,no
217,",",0.9569795727729797,no
217, high,6.8727617263793945,no
217, powered,4.3764824867248535,no
217, water,5.19555139541626,no
217, pistols,1.8380401134490967,no
217,",",1.1959487199783325,no
217, thunder,8.112211227416992,no
217, flashes,9.489550590515137,no
217, and,0.5371753573417664,no
217, sand,8.041306495666504,no
217, bags,3.7035512924194336,no
217, the,4.41855001449585,no
217, Mar,9.467818260192871,no
217,aud,2.7912352085113525,no
217,ers,0.019823996350169182,no
217, made,4.7562432289123535,no
217, their,2.117947578430176,no
217, mark,3.0922069549560547,no
217,.,0.7161088585853577,no
217, Now,5.668874740600586,no
217, they,2.811513900756836,no
217, want,4.734943389892578,no
217, to,0.442330539226532,no
217, invite,6.874350547790527,no
217, us,2.9060773849487305,no
217, to,0.7009143233299255,no
217, a,3.165065288543701,no
217, football,6.530890941619873,no
217, match,0.5164249539375305,no
217, at,3.023364782333374,no
217, the,1.3652793169021606,no
217, next,4.955995559692383,no
217, sales,10.906964302062988,no
217, conference,1.4028854370117188,no
217, at,4.17759370803833,no
217, Brighton,4.597536563873291,no
217, in,1.7631198167800903,no
217, January,3.4812912940979004,no
217,.,0.7451034784317017,no
218, a,2.7775771617889404,no
218, sense,5.074225425720215,no
218, Eva,14.3358736038208,no
218, had,4.26584529876709,no
218, suffered,6.854677200317383,no
218, a,1.2544759511947632,no
218, triple,6.627885818481445,no
218, bere,7.877385139465332,no
218,avement,0.00242594419978559,no
218,;,3.424203395843506,no
218, the,2.241901397705078,no
218, death,1.471323847770691,no
218, of,0.03651026636362076,no
218, two,6.308392524719238,no
218, members,4.786272048950195,no
218, of,0.059189602732658386,no
218, her,0.4611867666244507,no
218, family,0.6325238943099976,no
218, in,2.763921022415161,no
218, close,6.466982841491699,no
218, proximity,1.1194417476654053,no
218,",",1.1213021278381348,no
218, and,0.931148111820221,no
218, the,0.5650607347488403,no
218, loss,1.401054859161377,no
218, of,0.03519074246287346,no
218, her,0.6529195308685303,no
218, beloved,2.729647397994995,no
218, Africa,12.367676734924316,no
218, with,5.49416446685791,no
218, all,2.2145442962646484,no
218, its,1.3285017013549805,no
218, warmth,6.33641242980957,no
218, and,0.3699444830417633,no
218, colour,4.362323760986328,no
218,.,0.41785234212875366,no
218, The,2.742579698562622,no
218, grey,7.815622806549072,no
218, streets,7.550955772399902,no
218, of,0.6619340181350708,no
218, London,2.60968017578125,no
218, and,3.335498571395874,no
218, a,4.719529151916504,no
218, Western,8.117298126220703,no
218, society,6.3103203773498535,no
218, on,6.228132724761963,no
218, which,1.8147087097167969,no
218, the,2.891903877258301,no
218, per,9.159646034240723,no
218,missive,3.865405559539795,no
218, 1960,8.813793182373047,no
218,s,0.12332703173160553,no
218, had,0.7942559719085693,no
218, made,3.4387528896331787,yes
218, its,2.861929416656494,yes
218, mark,3.288296699523926,yes
218, were,1.1718488931655884,no
218, small,9.941572189331055,no
218, compensation,3.4345757961273193,no
218,.,1.3501136302947998,no
218, The,2.773772716522217,no
218, grasping,12.750060081481934,no
218, acqu,10.607054710388184,no
218,is,0.06285563856363297,no
218,itiveness,1.464428186416626,no
218, of,0.33356645703315735,no
218, an,4.637218475341797,no
218, affluent,3.403049945831299,no
218, society,1.5719221830368042,no
218, were,6.3536553382873535,no
218, a,3.283480405807495,no
218, further,3.6483263969421387,no
218, shock,4.922637939453125,no
218,.,0.6058436036109924,no
219, are,1.210324764251709,no
219, certain,5.190832138061523,no
219, features,5.727906703948975,no
219, associated,6.717432975769043,no
219, with,0.01674841158092022,no
219, censorship,10.632489204406738,no
219, that,1.0339843034744263,no
219, do,4.817581653594971,no
219, not,0.5112091898918152,no
219, seem,3.119936943054199,no
219, to,0.2420583814382553,no
219, change,5.851986885070801,no
219, through,6.6425933837890625,no
219, the,2.0641655921936035,no
219, years,0.9502511024475098,no
219,.,0.8117411732673645,no
219, What,4.772709846496582,no
219, we,3.0916411876678467,no
219, also,6.299042701721191,no
219, find,1.9517371654510498,no
219, as,5.291026592254639,no
219, we,0.7280506491661072,no
219, turn,6.081162452697754,no
219, the,1.4994105100631714,no
219, pages,1.587003469467163,no
219, of,0.5064221024513245,no
219, the,1.639254093170166,no
219, history,1.312699317932129,no
219, of,0.5575337409973145,no
219, censorship,0.7596220970153809,no
219, are,2.9747376441955566,no
219, the,1.8052489757537842,no
219, moral,7.9028639793396,no
219, and,2.00403094291687,no
219, social,2.655665159225464,no
219, and,5.495460033416748,no
219, political,0.7805806398391724,no
219, opportun,11.070610046386719,no
219,ists,1.1816987991333008,no
219,",",2.7408018112182617,no
219, loud,10.383238792419434,no
219, and,1.5267125368118286,no
219, str,5.729089260101318,no
219,ident,0.019560303539037704,no
219,",",1.0478816032409668,no
219, quick,8.086037635803223,no
219, to,0.11381445825099945,no
219, make,4.050766468048096,no
219, their,2.669217586517334,no
219, mark,2.7121574878692627,no
219, and,1.6509287357330322,no
219, catch,8.55665397644043,no
219, the,0.5787825584411621,no
219, mood,7.43112850189209,no
219, of,1.4761261940002441,no
219, the,0.2771885395050049,no
219, day,2.42193603515625,no
219,.,0.5777156352996826,no
219, The,2.4885501861572266,no
219, horror,9.258058547973633,no
219, felt,8.790077209472656,no
219, for,6.20736026763916,no
219, or,8.697964668273926,no
219, against,0.5037060976028442,no
219, the,1.4396971464157104,no
219, censorship,3.2465884685516357,no
219, is,2.015449047088623,no
219, less,4.890227794647217,no
219, than,3.4866347312927246,no
219, the,0.8747616410255432,no
219, feeling,4.946342945098877,no
219, for,3.1984481811523438,no
219, the,1.9791502952575684,no
219, opportunity,6.739510536193848,no
219, it,2.5541515350341797,no
219, provides,2.913233995437622,no
219, to,1.121349811553955,no
219, make,3.1412665843963623,no
219, capital,7.4072980880737305,no
219, out,1.4855316877365112,no
219, of,0.0044111330062150955,no
219, the,1.371591329574585,no
219, situation,3.1151227951049805,no
219,.,0.5222392082214355,no
220, regional,9.859848976135254,no
220, shades,13.037090301513672,no
220, of,0.8874216079711914,no
220, red,3.1017870903015137,no
220, brick,10.915854454040527,no
220, and,1.6086291074752808,no
220, yellow,3.847968578338623,no
220, stone,4.575870037078857,no
220, which,6.619253158569336,no
220, once,4.279819488525391,no
220, coloured,6.834210395812988,no
220, the,0.5126453638076782,no
220, city,2.548125743865967,no
220,scape,2.479478359222412,no
220, have,2.090881586074829,no
220, disappeared,3.3899130821228027,no
220,",",1.0948700904846191,no
220, replaced,0.8901165127754211,no
220, by,0.12358506768941879,no
220, the,2.1412806510925293,no
220, grey,3.682765483856201,no
220, mon,4.066555023193359,no
220,ot,0.9612241387367249,no
220,one,1.6817044019699097,no
220, of,0.0747658833861351,no
220, concrete,3.1390902996063232,no
220,.,1.2919209003448486,no
220, On,5.422621726989746,no
220, the,0.715994119644165,no
220, edge,3.7667863368988037,no
220, of,0.011662988923490047,no
220, Sheffield,8.59173583984375,no
220, town,4.413074970245361,no
220, centre,0.04398684203624725,no
220, the,3.111665725708008,no
220, eye,8.102455139160156,no
220, confronts,10.45218563079834,no
220, some,5.799028396606445,no
220, long,6.533480644226074,no
220, walls,6.9818925857543945,no
220, the,8.414545059204102,no
220, colour,2.5807323455810547,no
220, of,0.05513335019350052,no
220, a,3.015329599380493,no
220, storm,7.990943431854248,no
220,",",3.811788558959961,no
220, so,5.955467224121094,no
220, forb,5.04864501953125,no
220,idding,0.003788082394748926,no
220, that,0.9978887438774109,no
220, not,4.655405044555664,no
220, even,0.15702806413173676,no
220, the,0.9694802761077881,no
220, kids,8.114448547363281,no
220, have,3.7443668842315674,yes
220, made,4.9669036865234375,yes
220, their,2.82003116607666,yes
220, mark,5.404998302459717,no
220,.,0.6790738105773926,no
220, This,3.7621922492980957,no
220, is,0.625909149646759,no
220, another,6.427982330322266,no
220, mon,7.567310810089111,no
220,stros,3.0716805458068848,no
220,ity,0.0003887851198669523,no
220, celebrated,11.964127540588379,no
220, as,2.0330564975738525,no
220, a,0.8073220252990723,no
220, brilliant,6.980719566345215,no
220, piece,2.445580005645752,no
220, of,0.002712620422244072,no
220, architectural,3.114407777786255,no
220, engineering,2.4287924766540527,no
220,.,1.2326940298080444,no
221, Minister,9.627693176269531,no
221, of,0.5162047743797302,no
221, State,2.333554267883301,no
221, at,3.18652606010437,no
221, the,0.21599507331848145,no
221, Home,3.064714193344116,no
221, Office,0.7542746663093567,no
221, -,6.831667900085449,no
221,L,10.945796966552734,no
221,RB,7.742833614349365,no
221,-,1.5813442468643188,no
221, 1989,8.07753849029541,no
221,-,0.6468796133995056,no
221,90,0.6246443390846252,no
221, -,2.67813777923584,no
221,RR,10.094045639038086,no
221,B,2.6588337421417236,no
221,-,0.14946497976779938,no
221, he,11.285345077514648,no
221, handled,7.16610860824585,no
221, the,0.9027472734451294,no
221, deregulation,9.192597389221191,no
221, of,0.12964048981666565,no
221, broadcasting,7.424577713012695,no
221, legislation,5.01984977722168,no
221,.,1.461006760597229,no
221, He,1.612073540687561,no
221, became,4.251934051513672,no
221, Minister,2.2600746154785156,no
221, for,1.7722663879394531,no
221, the,2.110170841217041,no
221, Arts,3.00038480758667,no
221, in,1.0000766515731812,no
221, July,3.975552558898926,no
221, 1990,1.8110352754592896,no
221, and,1.0811302661895752,no
221, although,7.554125785827637,no
221, he,1.023219347000122,no
221, was,1.3687864542007446,no
221, in,4.060197353363037,no
221, this,4.2294511795043945,no
221, post,1.368954062461853,no
221, only,3.4408211708068848,no
221, a,1.5153658390045166,no
221, few,0.8928216099739075,no
221, months,0.3879251182079315,no
221,",",0.6019912958145142,no
221, he,0.7900831699371338,no
221, made,3.193002939224243,yes
221, a,1.0825896263122559,yes
221, distinct,7.081867218017578,yes
221, mark,2.326235771179199,yes
221,.,1.8481345176696777,no
221, He,1.4322149753570557,no
221, pursued,7.460115432739258,no
221, the,1.5267770290374756,no
221, reform,4.299384117126465,no
221, of,0.31379398703575134,no
221, the,0.4176845848560333,no
221, Arts,3.409778594970703,no
221, Council,0.1288931667804718,no
221,",",1.4750347137451172,no
221, in,4.762273788452148,no
221, particular,1.1444216966629028,no
221, increasing,6.459228992462158,no
221, the,0.6643804907798767,no
221, control,6.105485439300537,no
221, of,0.5079476237297058,no
221, the,0.6146066188812256,no
221, centre,9.179265975952148,no
221, over,4.975711345672607,no
221, the,0.6469557285308838,no
221, newly,8.191691398620605,no
221, created,1.1805893182754517,no
221, Regional,6.668034076690674,no
221, Arts,0.9805361032485962,no
221, Boards,2.0917561054229736,no
221,.,0.5328475832939148,no
222, is,1.9386749267578125,no
222, a,2.3990964889526367,no
222, great,3.7197988033294678,no
222, gift,5.305786609649658,no
222,.,2.763530731201172,no
222, Few,9.233454704284668,no
222, people,1.354528546333313,no
222, have,1.6670645475387573,no
222, it,2.684669017791748,no
222,",",1.8132855892181396,no
222, but,1.5218021869659424,no
222, as,5.836997032165527,no
222, there,6.363137722015381,no
222, are,0.5823858976364136,no
222, comparatively,9.477383613586426,no
222, few,0.10830546915531158,no
222, copy,9.476995468139648,no
222,writer,7.509748935699463,no
222, positions,3.3893346786499023,no
222, in,1.7582393884658813,no
222, London,5.512418270111084,no
222,",",0.4381101429462433,no
222, you,3.0275168418884277,no
222, ca,15.44123649597168,no
222, n,2.799668788909912,no
222,'t,2.8207240104675293,no
222, just,4.874900817871094,no
222, w,6.00300931930542,no
222,alt,0.5764745473861694,no
222,z,0.0045387111604213715,no
222, in,0.6822116374969482,no
222, and,0.6626635193824768,no
222, expect,2.1811413764953613,no
222, to,0.38103917241096497,no
222, make,2.773772716522217,yes
222, a,0.8696177005767822,yes
222, mark,4.656923770904541,yes
222,.,0.4248805642127991,no
222, In,4.567211627960205,no
222, the,2.2384462356567383,no
222, final,5.995274543762207,no
222, analysis,0.37290334701538086,no
222,",",0.1397324800491333,no
222, the,2.2210097312927246,no
